"slugTeam","match_up","dateGame","offrtg","defrtg","numberPeriod","slugOpp"
"NYK","NYK @ DEN",2021-05-05,"116.7","96.0",4,"DEN"
"MEM","MEM vs. IND",2021-04-11,"116.7","108.3",4,"IND"
"GSW","GSW vs. WAS",2021-04-09,"116.7","104.2",4,"WAS"
"CLE","CLE @ MIA",2021-04-03,"116.7","129.2",4,"MIA"
"CHA","CHA @ POR",2021-03-01,"116.7","129.2",4,"POR"
"NOP","NOP @ CHI",2021-02-10,"116.7","100.0",4,"CHI"
"CLE","CLE vs. UTA",2021-01-12,"116.7","125.0",4,"UTA"
"TOR","TOR @ PHX",2021-01-06,"116.7","108.0",4,"PHX"
"MIL","MIL vs. DET",2021-01-04,"116.7","152.2",4,"DET"
"HOU","HOU @ POR",2021-05-10,"116.0","111.5",4,"POR"
"PHI","PHI vs. DET",2021-05-08,"116.0","124.0",4,"DET"
"UTA","UTA vs. DEN",2021-05-07,"116.0","84.0",4,"DEN"
"TOR","TOR vs. WAS",2021-05-06,"116.0","126.9",4,"WAS"
"PHI","PHI @ CLE",2021-04-01,"116.0","80.8",4,"CLE"
"IND","IND vs. DEN",2021-03-04,"116.0","124.0",4,"DEN"
"POR","POR vs. CLE",2021-02-12,"116.0","132.0",4,"CLE"
"NOP","NOP @ DAL",2021-02-12,"116.0","140.0",4,"DAL"
"MEM","MEM vs. CHA",2021-02-10,"116.0","129.2",4,"CHA"
"BOS","BOS @ UTA",2021-02-09,"116.0","128.0",4,"UTA"
"PHI","PHI vs. POR",2021-02-04,"116.0","96.0",4,"POR"
"ATL","ATL @ CHA",2021-01-09,"116.0","100.0",4,"CHA"
"LAC","LAC vs. SAS",2021-01-05,"116.0","124.0",4,"SAS"
"BKN","BKN vs. WAS",2021-01-03,"116.0","116.0",4,"WAS"
"WAS","WAS @ BKN",2021-01-03,"116.0","116.0",4,"BKN"
"OKC","OKC vs. SAC",2021-05-04,"115.4","84.6",4,"SAC"
"MIL","MIL @ POR",2021-04-02,"115.4","138.5",4,"POR"
"PHI","PHI @ CHI",2021-03-11,"115.4","76.9",4,"CHI"
"SAC","SAC vs. HOU",2021-03-11,"115.4","96.0",4,"HOU"
"LAC","LAC @ WAS",2021-03-04,"115.4","118.5",4,"WAS"
"BOS","BOS vs. DET",2021-02-12,"115.4","104.0",4,"DET"
"LAC","LAC @ BKN",2021-02-02,"115.4","144.0",4,"BKN"
"SAS","SAS @ MIN",2021-01-09,"115.4","107.7",4,"MIN"
"WAS","WAS @ PHI",2021-01-06,"115.4","92.6",4,"PHI"
"MIA","MIA @ DAL",2021-01-01,"115.4","74.1",4,"DAL"
"NOP","NOP vs. MIA",2021-03-04,"115.0","130.0",4,"MIA"
"HOU","HOU vs. DAL",2021-01-04,"115.0","145.0",4,"DAL"
"ORL","ORL @ MIL",2021-05-11,"114.8","125.0",4,"MIL"
"NOP","NOP vs. SAC",2021-04-12,"114.8","128.6",4,"SAC"
"ORL","ORL vs. CHI",2021-02-05,"114.8","140.7",4,"CHI"
"MEM","MEM @ IND",2021-02-02,"114.8","107.1",4,"IND"
"MIL","MIL @ SAS",2021-05-10,"114.3","122.2",4,"SAS"
"MIL","MIL vs. WAS",2021-05-05,"114.3","134.5",4,"WAS"
"UTA","UTA @ PHX",2021-04-07,"114.3","113.6",4,"PHX"
"DAL","DAL vs. UTA",2021-04-05,"114.3","161.9",4,"UTA"
"LAC","LAC vs. DEN",2021-04-01,"114.3","95.2",4,"DEN"
"CHI","CHI @ NOP",2021-03-03,"114.3","160.7",4,"NOP"
"BOS","BOS vs. TOR",2021-02-11,"114.3","92.9",4,"TOR"
"GSW","GSW vs. LAC",2021-01-06,"114.3","119.0",4,"LAC"
"UTA","UTA @ SAS",2021-01-03,"114.3","122.2",4,"SAS"
"CHI","CHI @ DET",2021-05-09,"113.6","127.3",4,"DET"
"CLE","CLE @ DAL",2021-05-07,"113.6","109.1",4,"DAL"
"PHX","PHX vs. UTA",2021-04-07,"113.6","114.3",4,"UTA"
"BKN","BKN vs. NYK",2021-04-05,"113.6","104.3",4,"NYK"
"LAL","LAL vs. OKC",2021-02-10,"113.6","95.5",4,"OKC"
"DEN","DEN vs. PHX",2021-01-01,"113.6","86.4",4,"PHX"
"UTA","UTA vs. SAS",2021-05-05,"113.0","129.2",4,"SAS"
"HOU","HOU @ LAC",2021-04-09,"113.0","139.1",4,"LAC"
"GSW","GSW @ POR",2021-03-03,"113.0","118.2",4,"POR"
"ORL","ORL @ SAC",2021-02-12,"113.0","108.7",4,"SAC"
"WAS","WAS @ MIA",2021-02-03,"113.0","78.3",4,"MIA"
"POR","POR @ WAS",2021-02-02,"113.0","134.8",4,"WAS"
"CHI","CHI vs. NYK",2021-02-01,"113.0","91.3",4,"NYK"
"MEM","MEM @ DET",2021-05-06,"112.5","137.5",4,"DET"
"PHI","PHI @ HOU",2021-05-05,"112.5","100.0",4,"HOU"
"DAL","DAL vs. SAC",2021-05-02,"112.5","96.0",4,"SAC"
"DET","DET @ POR",2021-04-10,"112.5","100.0",4,"POR"
"WAS","WAS @ PHX",2021-04-10,"112.5","132.0",4,"PHX"
"OKC","OKC vs. CLE",2021-04-08,"112.5","150.0",4,"CLE"
"POR","POR @ LAC",2021-04-06,"112.5","128.0",4,"LAC"
"LAC","LAC vs. LAL",2021-04-04,"112.5","124.0",4,"LAL"
"DAL","DAL @ NYK",2021-04-02,"112.5","73.9",4,"NYK"
"WAS","WAS @ MEM",2021-03-10,"112.5","137.5",4,"MEM"
"DAL","DAL vs. ORL",2021-01-09,"112.5","92.0",4,"ORL"
"NOP","NOP vs. GSW",2021-05-03,"112.0","107.7",4,"GSW"
"LAL","LAL @ NYK",2021-04-12,"112.0","120.0",4,"NYK"
"IND","IND @ ORL",2021-04-09,"112.0","107.7",4,"ORL"
"CHA","CHA @ OKC",2021-04-07,"112.0","100.0",4,"OKC"
"TOR","TOR vs. WAS",2021-04-05,"112.0","62.5",4,"WAS"
"MEM","MEM vs. MIN",2021-04-02,"112.0","96.0",4,"MIN"
"MIL","MIL @ MEM",2021-03-04,"112.0","108.0",4,"MEM"
"UTA","UTA @ IND",2021-02-07,"112.0","103.8",4,"IND"
"DAL","DAL vs. GSW",2021-02-06,"112.0","129.2",4,"GSW"
"HOU","HOU @ MEM",2021-02-04,"112.0","137.5",4,"MEM"
"DET","DET @ UTA",2021-02-02,"112.0","92.0",4,"UTA"
"POR","POR vs. HOU",2021-05-10,"111.5","116.0",4,"HOU"
"NYK","NYK @ HOU",2021-05-02,"111.5","100.0",4,"HOU"
"HOU","HOU @ GSW",2021-04-10,"111.5","119.2",4,"GSW"
"NOP","NOP @ BKN",2021-04-07,"111.5","92.3",4,"BKN"
"GSW","GSW @ ATL",2021-04-04,"111.5","140.7",4,"ATL"
"POR","POR vs. OKC",2021-04-03,"111.5","104.0",4,"OKC"
"SAC","SAC @ POR",2021-03-04,"111.5","136.0",4,"POR"
"HOU","HOU @ OKC",2021-02-03,"111.5","88.5",4,"OKC"
"OKC","OKC vs. SAS",2021-01-12,"111.5","123.1",4,"SAS"
"NYK","NYK @ ATL",2021-01-04,"111.5","80.0",4,"ATL"
"NOP","NOP vs. IND",2021-01-04,"111.5","103.8",4,"IND"
"CHA","CHA vs. MIN",2021-02-12,"111.1","103.6",4,"MIN"
"OKC","OKC vs. HOU",2021-02-01,"111.1","125.9",4,"HOU"
"SAC","SAC vs. POR",2021-01-09,"111.1","118.5",4,"POR"
"WAS","WAS @ MIN",2021-01-01,"111.1","146.2",4,"MIN"
"SAC","SAC @ GSW",2021-01-04,"110.7","132.1",4,"GSW"
"PHX","PHX @ HOU",2021-04-05,"110.3","131.0",4,"HOU"
"MIA","MIA vs. MEM",2021-04-06,"109.5","140.0",4,"MEM"
"BOS","BOS @ PHX",2021-02-07,"109.5","109.1",4,"PHX"
"CHI","CHI @ ORL",2021-02-06,"109.5","127.3",4,"ORL"
"BKN","BKN vs. ATL",2021-01-01,"109.5","119.0",4,"ATL"
"DAL","DAL vs. CLE",2021-05-07,"109.1","113.6",4,"CLE"
"DEN","DEN @ LAL",2021-05-03,"109.1","100.0",4,"LAL"
"MEM","MEM vs. NYK",2021-05-03,"109.1","100.0",4,"NYK"
"CHA","CHA vs. ATL",2021-04-11,"109.1","136.4",4,"ATL"
"LAL","LAL @ MIA",2021-04-08,"109.1","117.4",4,"MIA"
"PHX","PHX vs. BOS",2021-02-07,"109.1","109.5",4,"BOS"
"LAC","LAC @ PHX",2021-01-03,"109.1","118.2",4,"PHX"
"CLE","CLE vs. IND",2021-05-10,"108.7","139.1",4,"IND"
"CHA","CHA vs. CHI",2021-05-06,"108.7","104.3",4,"CHI"
"OKC","OKC @ GSW",2021-05-06,"108.7","125.0",4,"GSW"
"NOP","NOP @ MIN",2021-05-01,"108.7","108.3",4,"MIN"
"MIA","MIA @ CLE",2021-05-01,"108.7","91.3",4,"CLE"
"CHI","CHI @ TOR",2021-04-08,"108.7","154.5",4,"TOR"
"DEN","DEN vs. DET",2021-04-06,"108.7","143.5",4,"DET"
"CLE","CLE @ NOP",2021-03-12,"108.7","100.0",4,"NOP"
"CHI","CHI vs. DEN",2021-03-01,"108.7","131.8",4,"DEN"
"SAC","SAC vs. ORL",2021-02-12,"108.7","113.0",4,"ORL"
"WAS","WAS @ MIA",2021-02-05,"108.7","69.6",4,"MIA"
"BOS","BOS @ GSW",2021-02-02,"108.7","91.7",4,"GSW"
"PHI","PHI @ BKN",2021-01-07,"108.7","121.7",4,"BKN"
"MIA","MIA vs. BOS",2021-01-06,"108.7","122.7",4,"BOS"
"MIN","MIN vs. DEN",2021-01-03,"108.7","170.8",4,"DEN"
"DEN","DEN @ CHA",2021-05-11,"108.3","104.0",4,"CHA"
"LAC","LAC vs. LAL",2021-05-06,"108.3","100.0",4,"LAL"
"MIN","MIN vs. NOP",2021-05-01,"108.3","108.7",4,"NOP"
"DAL","DAL vs. PHI",2021-04-12,"108.3","100.0",4,"PHI"
"IND","IND @ MEM",2021-04-11,"108.3","116.7",4,"MEM"
"ATL","ATL vs. MEM",2021-04-07,"108.3","84.0",4,"MEM"
"ATL","ATL @ SAS",2021-04-01,"108.3","130.4",4,"SAS"
"NYK","NYK vs. OKC",2021-01-08,"108.3","133.3",4,"OKC"
"TOR","TOR vs. MEM",2021-05-08,"108.0","107.7",4,"MEM"
"MIL","MIL vs. BKN",2021-05-02,"108.0","96.0",4,"BKN"
"CHA","CHA @ MIL",2021-04-09,"108.0","146.2",4,"MIL"
"OKC","OKC @ PHX",2021-04-02,"108.0","148.0",4,"PHX"
"OKC","OKC vs. DAL",2021-03-11,"108.0","136.0",4,"DAL"
"MEM","MEM vs. MIL",2021-03-04,"108.0","112.0",4,"MIL"
"DEN","DEN vs. OKC",2021-02-12,"108.0","61.5",4,"OKC"
"WAS","WAS vs. NYK",2021-02-12,"108.0","120.0",4,"NYK"
"OKC","OKC vs. MIN",2021-02-05,"108.0","87.5",4,"MIN"
"BKN","BKN vs. TOR",2021-02-05,"108.0","124.0",4,"TOR"
"SAS","SAS @ LAL",2021-01-07,"108.0","76.9",4,"LAL"
"PHX","PHX vs. TOR",2021-01-06,"108.0","116.7",4,"TOR"
"LAL","LAL @ MEM",2021-01-05,"108.0","100.0",4,"MEM"
"UTA","UTA vs. HOU",2021-05-08,"107.7","132.0",4,"HOU"
"MEM","MEM @ TOR",2021-05-08,"107.7","108.0",4,"TOR"
"CHA","CHA vs. ORL",2021-05-07,"107.7","92.0",4,"ORL"
"GSW","GSW @ NOP",2021-05-03,"107.7","112.0",4,"NOP"
"ORL","ORL vs. IND",2021-04-09,"107.7","112.0",4,"IND"
"GSW","GSW @ SAS",2021-02-09,"107.7","77.8",4,"SAS"
"MIN","MIN vs. SAS",2021-01-09,"107.7","115.4",4,"SAS"
"ATL","ATL vs. WAS",2021-05-10,"107.4","173.1",4,"WAS"
"MEM","MEM @ WAS",2021-03-02,"107.4","122.2",4,"WAS"
"CLE","CLE @ DEN",2021-02-10,"107.4","122.2",4,"DEN"
"PHI","PHI @ CHA",2021-02-03,"107.4","134.6",4,"CHA"
"POR","POR @ MIL",2021-02-01,"107.4","77.8",4,"MIL"
"GSW","GSW vs. OKC",2021-05-08,"107.1","107.1",4,"OKC"
"OKC","OKC @ GSW",2021-05-08,"107.1","107.1",4,"GSW"
"IND","IND vs. MEM",2021-02-02,"107.1","114.8",4,"MEM"
"WAS","WAS vs. IND",2021-05-03,"106.7","134.5",4,"IND"
"CHI","CHI @ ATL",2021-05-01,"104.8","123.8",4,"ATL"
"DEN","DEN @ MEM",2021-03-12,"104.8","119.0",4,"MEM"
"BOS","BOS @ BKN",2021-03-11,"104.5","157.1",4,"BKN"
"LAC","LAC @ BOS",2021-03-02,"104.5","131.8",4,"BOS"
"MEM","MEM @ LAL",2021-02-12,"104.5","121.7",4,"LAL"
"MIL","MIL @ PHX",2021-02-10,"104.5","128.6",4,"PHX"
"CHI","CHI @ CHA",2021-05-06,"104.3","108.7",4,"CHA"
"CHA","CHA @ DET",2021-05-04,"104.3","117.4",4,"DET"
"NYK","NYK @ BKN",2021-04-05,"104.3","113.6",4,"BKN"
"MIN","MIN @ OKC",2021-02-06,"104.3","100.0",4,"OKC"
"MEM","MEM @ CLE",2021-01-11,"104.3","87.0",4,"CLE"
"IND","IND vs. HOU",2021-01-06,"104.3","87.0",4,"HOU"
"TOR","TOR vs. LAC",2021-05-11,"104.2","120.0",4,"LAC"
"LAL","LAL vs. PHX",2021-05-09,"104.2","137.5",4,"PHX"
"IND","IND vs. SAC",2021-05-05,"104.2","76.0",4,"SAC"
"DET","DET @ LAC",2021-04-11,"104.2","148.0",4,"LAC"
"WAS","WAS @ GSW",2021-04-09,"104.2","116.7",4,"GSW"
"PHI","PHI vs. MIN",2021-04-03,"104.2","120.0",4,"MIN"
"UTA","UTA vs. CHI",2021-04-02,"104.2","143.5",4,"CHI"
"TOR","TOR @ POR",2021-01-11,"104.2","150.0",4,"POR"
"NYK","NYK vs. DEN",2021-01-10,"104.2","128.0",4,"DEN"
"LAL","LAL vs. CHI",2021-01-08,"104.2","117.4",4,"CHI"
"MEM","MEM @ CHA",2021-01-01,"104.2","104.0",4,"CHA"
"HOU","HOU @ LAL",2021-05-12,"104.0","96.0",4,"LAL"
"CHA","CHA vs. DEN",2021-05-11,"104.0","108.3",4,"DEN"
"BKN","BKN @ DAL",2021-05-06,"104.0","124.0",4,"DAL"
"POR","POR @ BOS",2021-05-02,"104.0","87.5",4,"BOS"
"NOP","NOP @ CLE",2021-04-11,"104.0","62.5",4,"CLE"
"PHI","PHI @ NOP",2021-04-09,"104.0","92.6",4,"NOP"
"NYK","NYK @ BOS",2021-04-07,"104.0","124.0",4,"BOS"
"OKC","OKC @ POR",2021-04-03,"104.0","111.5",4,"POR"
"OKC","OKC @ SAS",2021-03-04,"104.0","75.0",4,"SAS"
"DET","DET @ BOS",2021-02-12,"104.0","115.4",4,"BOS"
"MIA","MIA @ HOU",2021-02-11,"104.0","119.2",4,"HOU"
"OKC","OKC @ LAL",2021-02-08,"104.0","130.8",4,"LAL"
"ORL","ORL vs. TOR",2021-02-02,"104.0","103.8",4,"TOR"
"WAS","WAS @ BOS",2021-01-08,"104.0","76.9",4,"BOS"
"CLE","CLE @ ATL",2021-01-02,"104.0","68.0",4,"ATL"
"CHA","CHA vs. MEM",2021-01-01,"104.0","104.2",4,"MEM"
"NOP","NOP @ DAL",2021-05-12,"103.8","53.8",4,"DAL"
"OKC","OKC @ SAC",2021-05-09,"103.8","74.1",4,"SAC"
"SAS","SAS @ POR",2021-05-08,"103.8","125.9",4,"POR"
"CHI","CHI vs. BOS",2021-05-07,"103.8","96.2",4,"BOS"
"PHI","PHI @ OKC",2021-04-10,"103.8","65.4",4,"OKC"
"SAC","SAC vs. DET",2021-04-08,"103.8","96.0",4,"DET"
"IND","IND vs. UTA",2021-02-07,"103.8","112.0",4,"UTA"
"CHI","CHI vs. NYK",2021-02-03,"103.8","61.5",4,"NYK"
"TOR","TOR @ ORL",2021-02-02,"103.8","104.0",4,"ORL"
"HOU","HOU vs. LAL",2021-01-10,"103.8","123.1",4,"LAL"
"ATL","ATL vs. CHA",2021-01-06,"103.8","80.8",4,"CHA"
"IND","IND @ NOP",2021-01-04,"103.8","111.5",4,"NOP"
"MIN","MIN @ CHA",2021-02-12,"103.6","111.1",4,"CHA"
"MIL","MIL vs. CHI",2021-01-01,"103.4","72.4",4,"CHI"
"UTA","UTA vs. POR",2021-05-12,"100.0","91.3",4,"POR"
"BOS","BOS @ CLE",2021-05-12,"100.0","134.6",4,"CLE"
"DAL","DAL @ MEM",2021-05-11,"100.0","160.9",4,"MEM"
"DAL","DAL @ CLE",2021-05-09,"100.0","100.0",4,"CLE"
"CLE","CLE vs. DAL",2021-05-09,"100.0","100.0",4,"DAL"
"LAL","LAL @ LAC",2021-05-06,"100.0","108.3",4,"LAC"
"HOU","HOU vs. PHI",2021-05-05,"100.0","112.5",4,"PHI"
"LAC","LAC vs. TOR",2021-05-04,"100.0","81.8",4,"TOR"
"BKN","BKN @ MIL",2021-05-04,"100.0","133.3",4,"MIL"
"LAL","LAL vs. DEN",2021-05-03,"100.0","109.1",4,"DEN"
"NYK","NYK @ MEM",2021-05-03,"100.0","109.1",4,"MEM"
"HOU","HOU vs. NYK",2021-05-02,"100.0","111.5",4,"NYK"
"MIA","MIA @ CHA",2021-05-02,"100.0","155.0",4,"CHA"
"PHI","PHI @ DAL",2021-04-12,"100.0","108.3",4,"DAL"
"WAS","WAS @ UTA",2021-04-12,"100.0","122.2",4,"UTA"
"POR","POR vs. DET",2021-04-10,"100.0","112.5",4,"DET"
"MEM","MEM @ NYK",2021-04-09,"100.0","134.8",4,"NYK"
"DEN","DEN vs. SAS",2021-04-09,"100.0","144.0",4,"SAS"
"PHX","PHX @ LAC",2021-04-08,"100.0","142.9",4,"LAC"
"OKC","OKC vs. CHA",2021-04-07,"100.0","112.0",4,"CHA"
"CLE","CLE @ SAS",2021-04-05,"100.0","84.0",4,"SAS"
"CHA","CHA @ BKN",2021-04-01,"100.0","79.2",4,"BKN"
"NOP","NOP vs. ORL",2021-04-01,"100.0","120.0",4,"ORL"
"NOP","NOP vs. CLE",2021-03-12,"100.0","108.7",4,"CLE"
"TOR","TOR vs. ATL",2021-03-11,"100.0","142.3",4,"ATL"
"GSW","GSW @ PHX",2021-03-04,"100.0","126.9",4,"PHX"
"NOP","NOP vs. UTA",2021-03-01,"100.0","124.1",4,"UTA"
"GSW","GSW vs. ORL",2021-02-11,"100.0","92.6",4,"ORL"
"CHI","CHI vs. NOP",2021-02-10,"100.0","116.7",4,"NOP"
"ORL","ORL @ POR",2021-02-09,"100.0","91.7",4,"POR"
"SAS","SAS vs. GSW",2021-02-08,"100.0","74.1",4,"GSW"
"DEN","DEN vs. MIL",2021-02-08,"100.0","133.3",4,"MIL"
"WAS","WAS @ CHA",2021-02-07,"100.0","70.8",4,"CHA"
"OKC","OKC vs. MIN",2021-02-06,"100.0","104.3",4,"MIN"
"DET","DET @ PHX",2021-02-05,"100.0","91.7",4,"PHX"
"ATL","ATL vs. LAL",2021-02-01,"100.0","133.3",4,"LAL"
"MIA","MIA @ PHI",2021-01-12,"100.0","96.0",4,"PHI"
"HOU","HOU vs. LAL",2021-01-12,"100.0","69.0",4,"LAL"
"WAS","WAS vs. PHX",2021-01-11,"100.0","126.1",4,"PHX"
"SAC","SAC vs. IND",2021-01-11,"100.0","100.0",4,"IND"
"IND","IND @ SAC",2021-01-11,"100.0","100.0",4,"SAC"
"NYK","NYK @ CHA",2021-01-11,"100.0","128.6",4,"CHA"
"CHA","CHA vs. ATL",2021-01-09,"100.0","116.0",4,"ATL"
"UTA","UTA @ MIL",2021-01-08,"100.0","81.5",4,"MIL"
"BKN","BKN @ MEM",2021-01-08,"100.0","95.8",4,"MEM"
"MEM","MEM vs. LAL",2021-01-05,"100.0","108.0",4,"LAL"
"NYK","NYK @ IND",2021-01-02,"100.0","87.0",4,"IND"
"OKC","OKC @ ORL",2021-01-02,"100.0","73.9",4,"ORL"
"UTA","UTA vs. LAC",2021-01-01,"100.0","159.1",4,"LAC"
"DAL","DAL @ CHI",2021-01-03,"96.4","118.5",4,"CHI"
"MEM","MEM @ ORL",2021-05-01,"96.3","133.3",4,"ORL"
"MIN","MIN vs. CHA",2021-03-03,"96.3","137.0",4,"CHA"
"BOS","BOS @ TOR",2021-01-04,"96.3","126.9",4,"TOR"
"BOS","BOS @ CHI",2021-05-07,"96.2","103.8",4,"CHI"
"PHX","PHX @ OKC",2021-05-02,"96.2","140.0",4,"OKC"
"GSW","GSW @ HOU",2021-05-01,"96.2","80.0",4,"HOU"
"DEN","DEN vs. SAS",2021-04-07,"96.2","88.0",4,"SAS"
"WAS","WAS vs. PHI",2021-03-12,"96.2","132.0",4,"PHI"
"CLE","CLE vs. LAC",2021-02-03,"96.2","132.0",4,"LAC"
"POR","POR @ GSW",2021-01-01,"96.2","69.2",4,"GSW"
"LAL","LAL vs. HOU",2021-05-12,"96.0","104.0",4,"HOU"
"DEN","DEN vs. NYK",2021-05-05,"96.0","116.7",4,"NYK"
"GSW","GSW @ NOP",2021-05-04,"96.0","132.0",4,"NOP"
"SAC","SAC @ DAL",2021-05-02,"96.0","112.5",4,"DAL"
"BKN","BKN @ MIL",2021-05-02,"96.0","108.0",4,"MIL"
"CHI","CHI @ ATL",2021-04-09,"96.0","141.7",4,"ATL"
"DET","DET @ SAC",2021-04-08,"96.0","103.8",4,"SAC"
"SAC","SAC @ MIN",2021-04-05,"96.0","136.0",4,"MIN"
"MIN","MIN @ MEM",2021-04-02,"96.0","112.0",4,"MEM"
"LAL","LAL @ SAC",2021-04-02,"96.0","72.0",4,"SAC"
"HOU","HOU @ SAC",2021-03-11,"96.0","115.4",4,"SAC"
"POR","POR @ PHI",2021-02-04,"96.0","116.0",4,"PHI"
"CLE","CLE vs. MIN",2021-02-01,"96.0","129.2",4,"MIN"
"PHI","PHI vs. MIA",2021-01-12,"96.0","100.0",4,"MIA"
"NOP","NOP @ CHA",2021-05-09,"95.8","60.9",4,"CHA"
"IND","IND vs. WAS",2021-05-08,"95.8","128.0",4,"WAS"
"PHI","PHI @ CHI",2021-05-03,"95.8","129.2",4,"CHI"
"PHX","PHX vs. HOU",2021-04-12,"95.8","139.1",4,"HOU"
"ORL","ORL @ DEN",2021-04-04,"95.8","141.7",4,"DEN"
"NYK","NYK @ MIL",2021-03-11,"95.8","154.2",4,"MIL"
"NOP","NOP vs. MIN",2021-03-11,"95.8","130.4",4,"MIN"
"MEM","MEM vs. BKN",2021-01-08,"95.8","100.0",4,"BKN"
"NOP","NOP vs. CHA",2021-01-08,"95.8","150.0",4,"CHA"
"OKC","OKC @ NOP",2021-01-06,"95.8","128.0",4,"NOP"
"PHI","PHI vs. CHA",2021-01-02,"95.8","91.7",4,"CHA"
"NOP","NOP @ MEM",2021-05-10,"95.7","120.8",4,"MEM"
"TOR","TOR @ LAL",2021-05-02,"95.7","130.4",4,"LAL"
"UTA","UTA @ DET",2021-01-10,"95.7","78.3",4,"DET"
"MIL","MIL vs. CLE",2021-01-09,"95.7","122.7",4,"CLE"
"ORL","ORL vs. CLE",2021-01-06,"95.7","130.4",4,"CLE"
"PHI","PHI @ BOS",2021-04-06,"95.5","118.2",4,"BOS"
"LAL","LAL vs. PHX",2021-03-02,"95.5","121.7",4,"PHX"
"PHI","PHI @ POR",2021-02-11,"95.5","138.1",4,"POR"
"OKC","OKC @ LAL",2021-02-10,"95.5","113.6",4,"LAL"
"DET","DET vs. PHX",2021-01-08,"95.5","73.9",4,"PHX"
"MEM","MEM vs. CLE",2021-01-07,"95.5","122.7",4,"CLE"
"DEN","DEN @ LAC",2021-04-01,"95.2","114.3",4,"LAC"
"MIA","MIA vs. OKC",2021-01-04,"93.1","85.7",4,"OKC"
"IND","IND @ OKC",2021-05-01,"92.9","89.3",4,"OKC"
"LAC","LAC vs. GSW",2021-03-11,"92.9","128.6",4,"GSW"
"TOR","TOR @ BOS",2021-02-11,"92.9","114.3",4,"BOS"
"NYK","NYK vs. POR",2021-02-06,"92.9","82.1",4,"POR"
"WAS","WAS @ ATL",2021-05-12,"92.6","137.0",4,"ATL"
"MIA","MIA @ BOS",2021-05-09,"92.6","153.8",4,"BOS"
"NOP","NOP vs. PHI",2021-04-09,"92.6","104.0",4,"PHI"
"PHI","PHI vs. IND",2021-03-01,"92.6","142.3",4,"IND"
"ORL","ORL @ GSW",2021-02-11,"92.6","100.0",4,"GSW"
"PHI","PHI vs. WAS",2021-01-06,"92.6","115.4",4,"WAS"
"POR","POR vs. LAL",2021-05-07,"92.3","92.0",4,"LAL"
"DEN","DEN @ GSW",2021-04-12,"92.3","65.4",4,"GSW"
"NYK","NYK vs. TOR",2021-04-11,"92.3","80.0",4,"TOR"
"BKN","BKN vs. LAL",2021-04-10,"92.3","130.8",4,"LAL"
"BKN","BKN vs. NOP",2021-04-07,"92.3","111.5",4,"NOP"
"NOP","NOP vs. ATL",2021-04-02,"92.3","123.1",4,"ATL"
"ORL","ORL @ CHA",2021-05-07,"92.0","107.7",4,"CHA"
"SAC","SAC vs. SAS",2021-05-07,"92.0","134.6",4,"SAS"
"LAL","LAL @ POR",2021-05-07,"92.0","92.3",4,"POR"
"IND","IND vs. ATL",2021-05-06,"92.0","120.0",4,"ATL"
"HOU","HOU vs. NOP",2021-04-04,"92.0","132.0",4,"NOP"
"CHI","CHI vs. WAS",2021-02-08,"92.0","91.7",4,"WAS"
"UTA","UTA vs. DET",2021-02-02,"92.0","112.0",4,"DET"
"ORL","ORL @ DAL",2021-01-09,"92.0","112.5",4,"DAL"
"POR","POR vs. CHI",2021-01-05,"92.0","120.0",4,"CHI"
"TOR","TOR vs. GSW",2021-04-02,"91.7","87.5",4,"GSW"
"CHI","CHI vs. MIA",2021-03-12,"91.7","129.2",4,"MIA"
"ORL","ORL vs. ATL",2021-03-03,"91.7","160.9",4,"ATL"
"BKN","BKN vs. IND",2021-02-10,"91.7","133.3",4,"IND"
"POR","POR vs. ORL",2021-02-09,"91.7","100.0",4,"ORL"
"MIA","MIA vs. NYK",2021-02-09,"91.7","60.9",4,"NYK"
"WAS","WAS @ CHI",2021-02-08,"91.7","92.0",4,"CHI"
"CLE","CLE vs. MIL",2021-02-06,"91.7","125.0",4,"MIL"
"BKN","BKN @ PHI",2021-02-06,"91.7","88.0",4,"PHI"
"PHX","PHX vs. DET",2021-02-05,"91.7","100.0",4,"DET"
"GSW","GSW vs. BOS",2021-02-02,"91.7","108.7",4,"BOS"
"DEN","DEN @ PHI",2021-01-09,"91.7","134.8",4,"PHI"
"CHA","CHA @ PHI",2021-01-02,"91.7","95.8",4,"PHI"
"POR","POR @ UTA",2021-05-12,"91.3","100.0",4,"UTA"
"CLE","CLE vs. MIA",2021-05-01,"91.3","108.7",4,"MIA"
"IND","IND vs. CHA",2021-04-02,"91.3","125.0",4,"CHA"
"NYK","NYK @ CHI",2021-02-01,"91.3","113.0",4,"CHI"
"LAL","LAL vs. NYK",2021-05-11,"90.0","71.4",4,"NYK"
"CLE","CLE vs. POR",2021-05-05,"89.3","139.3",4,"POR"
"OKC","OKC vs. IND",2021-05-01,"89.3","92.9",4,"IND"
"POR","POR vs. MIN",2021-01-07,"88.9","137.0",4,"MIN"
"OKC","OKC @ SAC",2021-05-11,"88.5","70.4",4,"SAC"
"SAC","SAC @ UTA",2021-04-10,"88.5","122.2",4,"UTA"
"IND","IND vs. CHI",2021-04-06,"88.5","64.0",4,"CHI"
"WAS","WAS @ DET",2021-04-01,"88.5","132.0",4,"DET"
"OKC","OKC vs. HOU",2021-02-03,"88.5","111.5",4,"HOU"
